wR,wL
0.0,0.0
-0.012566370614359173,-0.012566370614359173
-0.025132741228718346,-0.025132741228718346
-0.03769911184307752,-0.03769911184307752
-0.05026548245743669,-0.05026548245743669
-0.06283185307179587,-0.06283185307179587
-0.07539822368615504,-0.07539822368615504
-0.0879645943005142,-0.0879645943005142
-0.10053096491487339,-0.10053096491487339
-0.11309733552923257,-0.11309733552923257
-0.12566370614359174,-0.12566370614359174
-0.13823007675795093,-0.13823007675795093
-0.1507964473723101,-0.1507964473723101
-0.1633628179866693,-0.1633628179866693
-0.1759291886010285,-0.1759291886010285
-0.18849555921538766,-0.18849555921538766
-0.20106192982974685,-0.20106192982974685
-0.21362830044410602,-0.21362830044410602
-0.22619467105846522,-0.22619467105846522
-0.2387610416728244,-0.2387610416728244
-0.2513274122871836,-0.2513274122871836
-0.26389378290154275,-0.26389378290154275
-0.2764601535159019,-0.2764601535159019
-0.28902652413026114,-0.28902652413026114
-0.3015928947446203,-0.3015928947446203
-0.31415926535897953,-0.31415926535897953
-0.3267256359733387,-0.3267256359733387
-0.33929200658769787,-0.33929200658769787
-0.3518583772020571,-0.3518583772020571
-0.3644247478164162,-0.3644247478164162
-0.37699111843077543,-0.37699111843077543
-0.3895574890451346,-0.3895574890451346
-0.4021238596594939,-0.4021238596594939
-0.41469023027385293,-0.41469023027385293
-0.4272566008882122,-0.4272566008882122
-0.4398229715025713,-0.4398229715025713
-0.45238934211693055,-0.45238934211693055
-0.46495571273128966,-0.46495571273128966
-0.47752208334564894,-0.47752208334564894
-0.49008845396000805,-0.49008845396000805
-0.5026548245743673,-0.5026548245743673
-0.5152211951887264,-0.5152211951887264
-0.5277875658030856,-0.5277875658030856
-0.5403539364174448,-0.5403539364174448
-0.5529203070318041,-0.5529203070318041
-0.5654866776461632,-0.5654866776461632
-0.5780530482605224,-0.5780530482605224
-0.5906194188748816,-0.5906194188748816
-0.6031857894892406,-0.6031857894892406
-0.6157521601036,-0.6157521601036
-0.6283185307179591,-0.6283185307179591
-0.6408849013323182,-0.6408849013323182
-0.6534512719466774,-0.6534512719466774
-0.6660176425610367,-0.6660176425610367
-0.6785840131753959,-0.6785840131753959
-0.691150383789755,-0.691150383789755
-0.7037167544041142,-0.7037167544041142
-0.7162831250184735,-0.7162831250184735
-0.7288494956328326,-0.7288494956328326
-0.7414158662471918,-0.7414158662471918
-0.7539822368615509,-0.7539822368615509
-0.7665486074759101,-0.7665486074759101
-0.7791149780902693,-0.7791149780902693
-0.7916813487046284,-0.7916813487046284
-0.8042477193189878,-0.8042477193189878
-0.8168140899333467,-0.8168140899333467
-0.8293804605477059,-0.8293804605477059
-0.841946831162065,-0.841946831162065
-0.8545132017764244,-0.8545132017764244
-0.8670795723907835,-0.8670795723907835
-0.8796459430051426,-0.8796459430051426
-0.8922123136195018,-0.8922123136195018
-0.9047786842338611,-0.9047786842338611
-0.9173450548482204,-0.9173450548482204
-0.9299114254625793,-0.9299114254625793
-0.9424777960769385,-0.9424777960769385
-0.9550441666912979,-0.9550441666912979
-0.967610537305657,-0.967610537305657
-0.9801769079200161,-0.9801769079200161
-0.9927432785343753,-0.9927432785343753
-1.0053096491487346,-1.0053096491487346
-1.0178760197630938,-1.0178760197630938
-1.0304423903774529,-1.0304423903774529
-1.043008760991812,-1.043008760991812
-1.0555751316061712,-1.0555751316061712
-1.0681415022205305,-1.0681415022205305
-1.0807078728348896,-1.0807078728348896
-1.0932742434492486,-1.0932742434492486
-1.1058406140636081,-1.1058406140636081
-1.118406984677967,-1.118406984677967
-1.1309733552923265,-1.1309733552923265
-1.1435397259066855,-1.1435397259066855
-1.1561060965210448,-1.1561060965210448
-1.1686724671354038,-1.1686724671354038
-1.1812388377497631,-1.1812388377497631
-1.1938052083641222,-1.1938052083641222
-1.2063715789784812,-1.2063715789784812
-1.2189379495928405,-1.2189379495928405
-1.2315043202072,-1.2315043202072
-1.244070690821559,-1.244070690821559
-1.2566370614359181,-1.2566370614359181
-1.2692034320502774,-1.2692034320502774
-1.2817698026646365,-1.2817698026646365
-1.2943361732789957,-1.2943361732789957
-1.3069025438933548,-1.3069025438933548
-1.3194689145077139,-1.3194689145077139
-1.3320352851220734,-1.3320352851220734
-1.3446016557364326,-1.3446016557364326
-1.3571680263507917,-1.3571680263507917
-1.3697343969651508,-1.3697343969651508
-1.38230076757951,-1.38230076757951
-1.394867138193869,-1.394867138193869
-1.4074335088082284,-1.4074335088082284
-1.4199998794225874,-1.4199998794225874
-1.432566250036947,-1.432566250036947
-1.445132620651306,-1.445132620651306
-1.4576989912656653,-1.4576989912656653
-1.4702653618800243,-1.4702653618800243
-1.4828317324943836,-1.4828317324943836
-1.4953981031087429,-1.4953981031087429
-1.5079644737231017,-1.5079644737231017
-1.5205308443374608,-1.5205308443374608
-1.5330972149518203,-1.5330972149518203
-1.5456635855661796,-1.5456635855661796
-1.5582299561805386,-1.5582299561805386
-1.5707963267948974,-1.5707963267948974
-1.5833626974092567,-1.5833626974092567
-1.595929068023616,-1.595929068023616
-1.6084954386379755,-1.6084954386379755
-1.6210618092523343,-1.6210618092523343
-1.6336281798666934,-1.6336281798666934
-1.6461945504810527,-1.6461945504810527
-1.6587609210954117,-1.6587609210954117
-1.671327291709771,-1.671327291709771
-1.68389366232413,-1.68389366232413
-1.6964600329384893,-1.6964600329384893
-1.7090264035528488,-1.7090264035528488
-1.7215927741672081,-1.7215927741672081
-1.734159144781567,-1.734159144781567
-1.746725515395926,-1.746725515395926
-1.7592918860102853,-1.7592918860102853
-1.7718582566246444,-1.7718582566246444
-1.7844246272390036,-1.7844246272390036
-1.7969909978533627,-1.7969909978533627
-1.8095573684677222,-1.8095573684677222
-1.8221237390820815,-1.8221237390820815
-1.8346901096964408,-1.8346901096964408
-1.8472564803107996,-1.8472564803107996
-1.8598228509251586,-1.8598228509251586
-1.872389221539518,-1.872389221539518
-1.884955592153877,-1.884955592153877
-1.8975219627682363,-1.8975219627682363
-1.9100883333825958,-1.9100883333825958
-1.9226547039969548,-1.9226547039969548
-1.935221074611314,-1.935221074611314
-1.9477874452256734,-1.9477874452256734
-1.9603538158400322,-1.9603538158400322
-1.9729201864543913,-1.9729201864543913
-1.9854865570687505,-1.9854865570687505
-1.9980529276831096,-1.9980529276831096
-2.010619298297469,-2.010619298297469
-2.0231856689118284,-2.0231856689118284
-2.0357520395261877,-2.0357520395261877
-2.0483184101405465,-2.0483184101405465
-2.0608847807549058,-2.0608847807549058
-2.0734511513692646,-2.0734511513692646
-2.086017521983624,-2.086017521983624
-2.098583892597983,-2.098583892597983
-2.1111502632123424,-2.1111502632123424
-2.1237166338267017,-2.1237166338267017
-2.136283004441061,-2.136283004441061
-2.1488493750554203,-2.1488493750554203
-2.161415745669779,-2.161415745669779
-2.1739821162841384,-2.1739821162841384
