wR,wL
0.0,0.0
-0.00034906585039886593,-0.00034906585039886593
-0.0006981317007977319,-0.0006981317007977319
-0.0010471975511965976,-0.0010471975511965976
-0.0013962634015954637,-0.0013962634015954637
-0.0017453292519943296,-0.0017453292519943296
-0.0020943951023931952,-0.0020943951023931952
-0.0024434609527920616,-0.0024434609527920616
-0.0027925268031909274,-0.0027925268031909274
-0.0031415926535897933,-0.0031415926535897933
-0.0034906585039886596,-0.0034906585039886596
-0.003839724354387526,-0.003839724354387526
-0.004188790204786392,-0.004188790204786392
-0.004537856055185259,-0.004537856055185259
-0.004886921905584125,-0.004886921905584125
-0.005235987755982991,-0.005235987755982991
-0.0055850536063818575,-0.0055850536063818575
-0.005934119456780724,-0.005934119456780724
-0.00628318530717959,-0.00628318530717959
-0.006632251157578457,-0.006632251157578457
-0.006981317007977322,-0.006981317007977322
-0.007330382858376188,-0.007330382858376188
-0.0076794487087750544,-0.0076794487087750544
-0.008028514559173921,-0.008028514559173921
-0.008377580409572788,-0.008377580409572788
-0.008726646259971653,-0.008726646259971653
-0.00907571211037052,-0.00907571211037052
-0.009424777960769385,-0.009424777960769385
-0.009773843811168251,-0.009773843811168251
-0.010122909661567118,-0.010122909661567118
-0.010471975511965985,-0.010471975511965985
-0.010821041362364852,-0.010821041362364852
-0.011170107212763717,-0.011170107212763717
-0.011519173063162583,-0.011519173063162583
-0.01186823891356145,-0.01186823891356145
-0.012217304763960317,-0.012217304763960317
-0.012566370614359184,-0.012566370614359184
-0.012915436464758047,-0.012915436464758047
-0.013264502315156914,-0.013264502315156914
-0.01361356816555578,-0.01361356816555578
-0.013962634015954645,-0.013962634015954645
-0.014311699866353512,-0.014311699866353512
-0.014660765716752379,-0.014660765716752379
-0.015009831567151246,-0.015009831567151246
-0.015358897417550112,-0.015358897417550112
-0.015707963267948977,-0.015707963267948977
-0.016057029118347846,-0.016057029118347846
-0.01640609496874671,-0.01640609496874671
-0.016755160819145576,-0.016755160819145576
-0.017104226669544444,-0.017104226669544444
-0.017453292519943306,-0.017453292519943306
-0.017802358370342174,-0.017802358370342174
-0.01815142422074104,-0.01815142422074104
-0.018500490071139904,-0.018500490071139904
-0.01884955592153877,-0.01884955592153877
-0.019198621771937638,-0.019198621771937638
-0.019547687622336503,-0.019547687622336503
-0.01989675347273537,-0.01989675347273537
-0.020245819323134236,-0.020245819323134236
-0.0205948851735331,-0.0205948851735331
-0.02094395102393197,-0.02094395102393197
-0.021293016874330835,-0.021293016874330835
-0.021642082724729703,-0.021642082724729703
-0.02199114857512857,-0.02199114857512857
-0.022340214425527433,-0.022340214425527433
-0.0226892802759263,-0.0226892802759263
-0.023038346126325167,-0.023038346126325167
-0.023387411976724032,-0.023387411976724032
-0.0237364778271229,-0.0237364778271229
-0.024085543677521765,-0.024085543677521765
-0.024434609527920634,-0.024434609527920634
-0.024783675378319495,-0.024783675378319495
-0.025132741228718367,-0.025132741228718367
-0.02548180707911723,-0.02548180707911723
-0.025830872929516094,-0.025830872929516094
-0.026179938779914962,-0.026179938779914962
-0.026529004630313827,-0.026529004630313827
-0.026878070480712696,-0.026878070480712696
-0.02722713633111156,-0.02722713633111156
-0.02757620218151043,-0.02757620218151043
-0.02792526803190929,-0.02792526803190929
-0.02827433388230816,-0.02827433388230816
-0.028623399732707024,-0.028623399732707024
-0.028972465583105893,-0.028972465583105893
-0.029321531433504758,-0.029321531433504758
-0.029670597283903626,-0.029670597283903626
-0.03001966313430249,-0.03001966313430249
-0.030368728984701353,-0.030368728984701353
-0.030717794835100225,-0.030717794835100225
-0.031066860685499086,-0.031066860685499086
-0.031415926535897955,-0.031415926535897955
-0.03176499238629682,-0.03176499238629682
-0.03211405823669569,-0.03211405823669569
-0.03246312408709455,-0.03246312408709455
-0.03281218993749342,-0.03281218993749342
-0.03316125578789229,-0.03316125578789229
-0.03351032163829115,-0.03351032163829115
-0.03385938748869002,-0.03385938748869002
-0.03420845333908889,-0.03420845333908889
-0.034557519189487754,-0.034557519189487754
-0.03490658503988661,-0.03490658503988661
-0.03525565089028548,-0.03525565089028548
-0.03560471674068435,-0.03560471674068435
-0.035953782591083214,-0.035953782591083214
-0.03630284844148208,-0.03630284844148208
-0.036651914291880944,-0.036651914291880944
-0.03700098014227981,-0.03700098014227981
-0.037350045992678674,-0.037350045992678674
-0.03769911184307754,-0.03769911184307754
-0.03804817769347641,-0.03804817769347641
-0.038397243543875276,-0.038397243543875276
-0.03874630939427414,-0.03874630939427414
-0.039095375244673006,-0.039095375244673006
-0.03944444109507188,-0.03944444109507188
-0.03979350694547074,-0.03979350694547074
-0.04014257279586961,-0.04014257279586961
-0.04049163864626847,-0.04049163864626847
-0.04084070449666734,-0.04084070449666734
-0.0411897703470662,-0.0411897703470662
-0.041538836197465075,-0.041538836197465075
-0.04188790204786394,-0.04188790204786394
-0.042236967898262805,-0.042236967898262805
-0.04258603374866167,-0.04258603374866167
-0.042935099599060535,-0.042935099599060535
-0.04328416544945941,-0.04328416544945941
-0.043633231299858265,-0.043633231299858265
-0.04398229715025714,-0.04398229715025714
-0.044331363000656,-0.044331363000656
-0.04468042885105487,-0.04468042885105487
-0.04502949470145373,-0.04502949470145373
-0.0453785605518526,-0.0453785605518526
-0.04572762640225147,-0.04572762640225147
-0.046076692252650334,-0.046076692252650334
-0.0464257581030492,-0.0464257581030492
-0.046774823953448064,-0.046774823953448064
-0.04712388980384693,-0.04712388980384693
-0.0474729556542458,-0.0474729556542458
-0.047822021504644666,-0.047822021504644666
-0.04817108735504353,-0.04817108735504353
-0.04852015320544239,-0.04852015320544239
-0.04886921905584127,-0.04886921905584127
-0.04921828490624013,-0.04921828490624013
-0.04956735075663899,-0.04956735075663899
-0.049916416607037856,-0.049916416607037856
-0.050265482457436735,-0.050265482457436735
-0.05061454830783559,-0.05061454830783559
-0.05096361415823446,-0.05096361415823446
-0.05131268000863332,-0.05131268000863332
