x,y,theta,wc,df,dr,gyro,hx,hy
5000.0,5000.0,3.141592653589793,0.0,4524.381872584519,4576.147792573976,0.0,-1.0011089676865172,1.2030880405952177e-16
5000.0,5000.0,3.141592653589793,0.0,4752.492317446092,4472.505676650485,0.0,-0.9734408923656405,1.3128436519873777e-16
4999.999934288354,5000.0,3.141592736245952,8.265615891520316e-05,4169.388165899063,4750.812305171158,8.417948414716109e-05,-1.0174359816600158,-7.748120875523044e-08
4999.999802865062,4999.999999999989,3.14159290155827,0.0001653123178304063,5022.564700381021,4542.446534825513,0.00015035184268302905,-1.00657877125024,-2.423423392500756e-07
4999.999605730123,4999.99999999994,3.1415931495267464,0.00024796847674560946,4715.371574584517,4606.3548934822775,0.00026192669379652186,-0.9576938878006318,-4.5890185296176685e-07
4999.999342883538,4999.999999999809,3.1415934801513816,0.0003306246356608126,4623.883153657517,5002.362269391527,0.0003025307187189698,-1.1167678997136303,-8.011128974648256e-07
4999.999014325306,4999.999999999537,3.141593893432176,0.00041328079457601574,4494.809581106085,4898.952965111137,0.0003999231741952933,-0.9781745864032608,-1.273017787221984e-06
4999.998620055429,4999.999999999049,3.14159438936913,0.0004959369534912189,4639.056268663953,4836.498777239727,0.0005013983322777441,-1.0718603396865307,-1.626956886167861e-06
4999.998160073904,4999.99999999825,3.1415949679622415,0.0005785931124064221,5157.5001239393405,4495.44172441748,0.0005775882656692273,-0.9750092056721181,-2.2450780026795232e-06
4999.997634380733,4999.999999997033,3.141595629211513,0.0006612492713216253,4840.029823336948,4569.084377504503,0.0007100725227468448,-1.0694213596583502,-2.9134062629303005e-06
4999.997042975916,4999.999999995273,3.1415963731169434,0.0007439054302368284,4643.175838151133,4755.9641822750655,0.0007166006614079419,-1.0364822031120027,-3.707455579333672e-06
4999.996385859452,4999.999999992829,3.1415971996785332,0.0008265615891520316,4501.689828559913,4965.66164219801,0.000851670286485413,-0.9315844949559653,-4.396529995810391e-06
4999.995663031342,4999.999999989543,3.1415981088962814,0.0009092177480672349,4897.675196262036,4310.434423191519,0.0009497481778937955,-1.0084436491646966,-5.59265450432925e-06
4999.9948744915855,4999.999999985241,3.1415991007701884,0.000991873906982438,4534.43706759625,4753.561466459669,0.0010141352239887564,-1.0290636157050053,-5.882140756178472e-06
4999.994020240183,4999.999999979733,3.1416001753002543,0.0010745300658976417,4350.204887075672,4526.561163616067,0.001113331445703995,-0.9768758742206873,-7.716914594724169e-06
4999.9931002771345,4999.999999972813,3.141601332486479,0.0011571862248128447,4945.33171463632,4605.193128717858,0.0011719960332245856,-0.9760659206851634,-8.29283955616567e-06
4999.99211460244,4999.999999964259,3.141602572328862,0.001239842383728048,4713.93596154146,4366.3033524005405,0.0012464179850026995,-0.9627239581217588,-9.491692827465418e-06
4999.991063216099,4999.99999995383,3.141603894827404,0.0013224985426432512,4973.130832711404,4757.570226193453,0.0013187407716171826,-0.9557273060984133,-1.110599228710498e-05
4999.989946118111,4999.999999941273,3.141605299982106,0.0014051547015584546,5125.276365235072,4747.2465562155585,0.001381756748580365,-1.0844150718718504,-1.2389622869515025e-05
4999.988763308477,4999.999999926315,3.1416067877929668,0.0014878108604736576,4640.994477947483,4954.970808386055,0.001486254745058761,-1.0025657715242946,-1.398461832232705e-05
4999.987514787197,4999.999999908668,3.1416083582599863,0.001570467019388861,4733.700888829557,4707.034108746406,0.0013795786329255017,-0.9563913539450061,-1.6046374511206954e-05
4999.986200554271,4999.9999998880285,3.1416100113831646,0.0016531231783040638,4616.707517696147,4601.909681844554,0.001632741521564645,-1.0496708210852297,-1.5841890197472075e-05
4999.984820609698,4999.999999864075,3.141611747162502,0.001735779337219267,4617.398206615871,4025.783507818761,0.0017575861463094288,-0.9619662504779074,-1.8837056072778036e-05
4999.983374953478,4999.999999836472,3.1416135655979978,0.0018184354961344705,4550.197260727613,4673.546815270995,0.0018098068879661233,-0.9682681898744254,-2.1551265996776333e-05
4999.981863585613,4999.999999804866,3.1416154666896525,0.0019010916550496737,4998.539057970442,4514.547447151955,0.0017211071540887536,-0.9353313957232542,-2.238592675444211e-05
4999.980286506101,4999.999999768888,3.141617450437467,0.001983747813964877,4265.997356551804,4549.2109637934,0.002029762322512884,-0.9557448408957433,-2.6022049050373415e-05
4999.978643714943,4999.999999728152,3.14161951684144,0.00206640397288008,4273.44993656039,4668.063238843206,0.0020103331624791504,-0.997948800023476,-2.65247074740698e-05
4999.976935212138,4999.999999682256,3.141621665901572,0.0021490601317952834,5026.76895793591,4625.998964386359,0.0023383243943177244,-0.9852717291692837,-2.782924559077746e-05
4999.975160997687,4999.999999630782,3.1416238976178623,0.0022317162907104864,4802.014546056114,4602.747357232095,0.0022593588821333455,-0.9574603662767296,-2.93622035065291e-05
4999.97332107159,4999.999999573296,3.141626211990312,0.00231437244962569,4998.811135487019,4555.223073759526,0.0024311460206598756,-1.0279424447278256,-3.339806131288504e-05
4999.971415433847,4999.999999509346,3.1416286090189205,0.0023970286085408933,4347.78704740929,4604.159173532426,0.002410661899645971,-1.0435347398310058,-3.4926047408785553e-05
4999.969444084458,4999.999999438465,3.1416310887036882,0.0024796847674560967,5078.610009187754,4834.7059790727335,0.0025326529540376256,-1.0691662115416927,-4.0714616987279535e-05
4999.967407023422,4999.9999993601705,3.141633651044614,0.0025623409263712997,4535.859398970949,4882.572094856456,0.002698841513066116,-0.948528467214875,-3.9813159033407164e-05
4999.965304250741,4999.999999273962,3.1416362960416993,0.0026449970852865027,4625.250021281222,4354.597285912274,0.0026009856919823886,-0.9243853411259552,-4.361051663143098e-05
4999.963135766413,4999.999999179325,3.1416390236949434,0.002727653244201706,4511.499200179029,5053.431254895467,0.0029957647034682495,-0.9792342123705308,-5.020376915060942e-05
4999.96090157044,4999.999999075724,3.141641834004347,0.0028103094031169096,4823.8268908609925,4812.637213802687,0.002816917527853626,-1.0091720078871815,-4.467005649668604e-05
4999.958601662821,4999.999998962614,3.1416447269699086,0.0028929655620321126,4844.718012771753,4465.643014421666,0.0029039585282826146,-1.0395985579718425,-5.323162508440721e-05
4999.956236043556,4999.999998839428,3.1416477025916296,0.002975621720947316,4730.63853043606,4672.778357555723,0.002931435728095883,-1.0485429101156856,-5.6667165918907375e-05
4999.953804712645,4999.999998705586,3.1416507608695095,0.0030582778798625187,4819.51425222884,5042.101001072406,0.002929545492844182,-1.0077960742374175,-5.900029041928774e-05
4999.951307670089,4999.99999856049,3.141653901803548,0.003140934038777722,4761.124800375136,4711.802820187209,0.0031323830578518365,-0.9402429200255501,-6.295891975607301e-05
4999.948744915887,4999.999998403526,3.141657125393745,0.003223590197692925,4652.076528468931,4734.170229073478,0.0031513067517872115,-1.005007857748448,-6.493769597487038e-05
4999.946116450039,4999.999998234064,3.141660431640102,0.003306246356608128,4688.180418015852,4305.2927912654595,0.00331946064351701,-1.0134707700128562,-7.050418287545703e-05
4999.943422272545,4999.999998051458,3.1416638205426177,0.0033889025155233315,4872.1564241471815,4762.466601913892,0.003487387233573522,-1.0330691018747264,-6.950040291469845e-05
4999.940662383406,4999.999997855045,3.141667292101293,0.003471558674438535,5278.7405244322335,4483.115385236947,0.003577986757128265,-1.0330939809697657,-7.320946119069255e-05
4999.937836782621,4999.999997644147,3.141670846316126,0.003554214833353738,4548.925623211298,4644.1772230326,0.0035045087603413913,-1.0311961142496227,-8.396779852796427e-05
4999.934945470191,4999.999997418067,3.141674483187119,0.003636870992268942,4948.715825870191,4659.50537072046,0.0034980358076892636,-1.030236599267152,-8.487638715698383e-05
4999.931988446116,4999.999997176095,3.14167820271427,0.003719527151184145,4252.994387232932,4532.057861200942,0.0036866540554267237,-1.036402995344621,-8.581207119756518e-05
4999.9289657103955,4999.999996917503,3.141682004897581,0.0038021833100993483,4780.094554394154,4394.74526291789,0.0037273298610961533,-1.0423890072893365,-9.215799997275043e-05
4999.92587726303,4999.999996641547,3.1416858897370497,0.0038848394690145513,4893.489468121566,4508.110058502177,0.0038788464525921443,-1.0152482445974556,-9.349263967079095e-05
4999.9227231040195,4999.999996347466,3.1416898572326777,0.003967495627929754,4490.232434632866,4104.958871031237,0.003948853136792022,-1.060987577710342,-0.00010576943018590121
4999.919503233365,4999.999996034482,3.141693907384465,0.004050151786844958,4470.892570357464,4742.471335221219,0.0036731440042762457,-0.986457265330816,-0.00010943823229258288
4999.9162176510645,4999.999995701804,3.141698040192411,0.00413280794576016,4378.811622321416,4521.711450090537,0.004322678443859472,-1.0863417544383696,-0.00010468475892285307
4999.91286635712,4999.999995348623,3.141702255656515,0.004215464104675364,4618.285748060647,4450.618404879303,0.0039426810677479045,-1.0011470207464523,-0.00011513429188214022
4999.909449351531,4999.999994974112,3.1417065537767788,0.004298120263590567,4426.553462104936,4883.831997320887,0.004556076837298493,-0.8850260694605345,-0.00010016262892843232
4999.905966634297,4999.99999457743,3.1417109345532013,0.004380776422505769,4795.9256731431715,5030.05840955778,0.004207486970956308,-0.9819571407038278,-0.00013089449822577243
4999.90241820542,4999.999994157718,3.1417153979857826,0.004463432581420973,4698.188097847415,4361.037006519464,0.004621094917434782,-0.8592909623674744,-0.00012382668892044814
4999.898804064899,4999.999993714102,3.141719944074523,0.004546088740336176,5108.257251745796,4700.536632599309,0.0046156312367983225,-1.0057728284996355,-0.00012867549598748342
4999.895124212734,4999.999993245692,3.141724572819422,0.00462874489925138,4852.377264380552,4638.598760426505,0.0041839145565257885,-0.9071502337143187,-0.00012416671173223306
4999.891378648926,4999.99999275158,3.1417292842204803,0.004711401058166583,4910.427284884487,4677.593375015883,0.004831972511306559,-0.9566504471572111,-0.00014367501160099602
4999.887567373474,4999.999992230843,3.1417340782776972,0.004794057217081787,4577.0816252586055,4593.593005463186,0.004674387616501823,-0.9663392730955958,-0.00013880298157126466
4999.8836903863785,4999.999991682542,3.1417389549910735,0.004876713375996989,4945.747280708313,4854.761354886242,0.004796729201791522,-0.9481538996429613,-0.0001432013709364804
4999.879747687641,4999.999991105719,3.141743914360608,0.0049593695349121935,4595.648712461514,4778.96204546228,0.005231080351146069,-0.9839669106320815,-0.00016013659164561283
4999.8757392772595,4999.999990499404,3.141748956386302,0.005042025693827395,4599.692877623226,5021.793033584257,0.005060675585496704,-1.0706746817382204,-0.00014858048312214647
4999.871665155237,4999.999989862607,3.1417540810681546,0.0051246818527425995,4575.022489383217,4827.018664222715,0.0055297843996785145,-1.0157857908083259,-0.00016680096697911198
4999.8675253215715,4999.999989194324,3.141759288406167,0.005207338011657802,4557.013784162016,4224.109649354845,0.005360003854411026,-1.0228296041689782,-0.00018239397940338528
4999.863319776265,4999.999988493534,3.141764578400337,0.0052899941705730055,4762.5252464657515,4545.120625221651,0.005122842403256043,-1.0388705634646151,-0.00016242328513582465
4999.859048519315,4999.999987759199,3.1417699510506667,0.005372650329488208,4882.604483888211,4365.126708427942,0.005410280765126426,-1.0534391570351571,-0.00019080599650515351
4999.854711550725,4999.999986990266,3.1417754063571555,0.005455306488403412,4988.074728306667,4731.268635666633,0.005991453300427027,-0.9618892158913959,-0.00018271285258716387
4999.850308870495,4999.999986185663,3.1417809443198035,0.005537962647318615,4809.481335291613,4442.093787703728,0.005691010489667648,-1.0555877694714786,-0.0001923014997291279
4999.845840478623,4999.999985344306,3.1417865649386094,0.005620618806233819,4989.7702007803355,4216.3692891201945,0.005520985098368155,-1.0492784469681,-0.00018368362525526707
4999.841306375111,4999.999984465092,3.141792268213575,0.005703274965149021,4776.026696294883,4272.30073884122,0.005600563946227697,-1.0115556876518021,-0.00019929905966569798
4999.83670655996,4999.999983546902,3.141798054144699,0.005785931124064225,4949.52427067019,4790.577223152231,0.0058296816202752615,-0.9672991058532234,-0.0002342253509500758
4999.832041033168,4999.9999825886,3.1418039227319823,0.005868587282979428,4835.480480474767,4146.320952795622,0.005930438205806975,-1.008402264050586,-0.00020550019774330123
4999.827309794737,4999.999981589035,3.141809873975424,0.005951243441894632,5094.464430299754,4584.951538152097,0.006106227074730246,-1.0152918917812181,-0.00023884792854186152
4999.8225128446675,4999.99998054704,3.141815907875025,0.006033899600809835,5011.90073257269,4336.090102619898,0.005931937537759416,-0.9352641388177818,-0.00023275759604080538
4999.81765018296,4999.99997946143,3.141822024430785,0.006116555759725037,4448.157088916427,4390.440030124308,0.00627451463227158,-0.9865878463359433,-0.00023613742182108498
4999.812721809615,4999.999978331005,3.1418282236427033,0.006199211918640242,4721.009266183618,4237.232510335645,0.0062124621043405555,-1.0130047681122998,-0.00022446192844824894
4999.807727724632,4999.999977154548,3.14183450551078,0.006281868077555444,4809.273327839061,4616.6827144072095,0.006641449466575106,-0.9701591905520874,-0.00023501241585048894
4999.802667928012,4999.999975930827,3.1418408700350167,0.006364524236470648,4808.972646469755,4933.793322443182,0.006306824494319274,-1.0386531124392069,-0.0002399462765094802
4999.797542419756,4999.999974658592,3.141847317215412,0.00644718039538585,4972.077202187513,4586.746087846649,0.006332933176917193,-1.0114229564313488,-0.00025741710717585453
4999.792351199863,4999.999973336577,3.141853847051966,0.0065298365543010545,4782.505532306777,4358.102550996023,0.006458647520176836,-1.0226791244928275,-0.0002704430870167131
4999.787094268336,4999.999971963501,3.141860459544679,0.006612492713216256,4912.517099174784,4743.673800290406,0.0065448727370844935,-1.0811912079103971,-0.00025743714742789146
4999.781771625174,4999.999970538065,3.1418671546935513,0.0066951488721314605,5058.16495457666,5257.658703163108,0.006744795702730308,-1.0687490553913417,-0.0002806768709917698
4999.776383270377,4999.999969058956,3.1418739324985823,0.006777805031046663,4606.351103020143,4679.185409030688,0.00719963767830609,-0.9908650637268315,-0.0002905768814896132
4999.770929203947,4999.999967524842,3.1418807929597725,0.006860461189961867,4739.238645708691,4828.028525265034,0.006920606104118437,-1.0384759449980852,-0.00028090900176726096
4999.765409425884,4999.999965934377,3.141887736077121,0.00694311734887707,4458.859343240041,4471.715370454936,0.006703795390920414,-1.015710218311152,-0.0002974716776905007
4999.759823936189,4999.999964286197,3.141894761850629,0.007025773507792273,5007.890866244368,4618.799936313318,0.006603251619746357,-1.0589796338328075,-0.0002916162555567307
4999.754172734862,4999.999962578921,3.141901870280296,0.007108429666707476,4621.529857933707,4839.060243575331,0.0073021700614793895,-0.9770976197402411,-0.0003237557605992257
4999.748455821904,4999.999960811157,3.141909061366122,0.007191085825622679,4638.878526850353,4595.027894805228,0.007654234599981614,-0.9285295205421132,-0.00030728347955353663
4999.7426731973155,4999.99995898149,3.1419163351081063,0.007273741984537884,4624.743842108604,4484.399940416016,0.006777070670217503,-0.9502907533482193,-0.0003149057889567744
4999.736824861098,4999.999957088491,3.1419236915062503,0.0073563981434530855,4704.690158059334,4802.123873424367,0.007543152625790702,-1.0058300487367975,-0.00036321825297795266
4999.730910813252,4999.999955130716,3.141931130560552,0.00743905430236829,4707.550182982641,5294.598234473465,0.00703228171152125,-0.9858346202515946,-0.00031502195616153175
4999.724931053778,4999.999953106705,3.1419386522710138,0.007521710461283492,4583.04671184176,4344.347630275301,0.0070430111870781326,-0.989863807826957,-0.00032356290747471343
4999.718885582677,4999.99995101498,3.1419462566376333,0.007604366620198697,4501.347521464682,4895.876884426002,0.008129371715638734,-1.009449936245229,-0.0003522657829192971
4999.71277439995,4999.999948854047,3.1419539436604125,0.0076870227791138975,4528.54947239408,5073.048182839115,0.007386397233219454,-0.9497139791835292,-0.00036701576160220475
4999.7065975055975,4999.999946622396,3.141961713339351,0.007769678938029103,4564.644298034114,4706.732446776674,0.007301547411145956,-0.951756374037825,-0.0003571746586652947
4999.700354899621,4999.999944318502,3.1419695656744486,0.007852335096944305,4750.85500120987,4712.438131718711,0.00768123182643559,-0.9930456889232179,-0.000376153337667999
4999.694046582021,4999.9999419408205,3.1419775006657042,0.007934991255859508,4969.978074913477,4720.472943962797,0.008057917747761503,-1.0260997799118343,-0.0003775826496838659
4999.687672552798,4999.999939487793,3.1419855183131196,0.008017647414774712,4330.238410581202,5040.493212587378,0.008400683060449707,-1.093074315866482,-0.0004237387815008488
4999.681232811954,4999.999936957846,3.1419936186166932,0.008100303573689916,4875.37717535769,4646.017562961033,0.007682072402865119,-1.0514063664527844,-0.00037924426383801214
4999.674727359489,4999.999934349387,3.142001801576426,0.008182959732605119,4647.8370214290235,4769.037541843899,0.007046545863114325,-1.0728759417837064,-0.00044662400674821956
4999.668156195406,4999.999931660808,3.1420100671923175,0.00826561589152032,4764.464404678448,4602.828509606108,0.007559025806687024,-1.0409055637466458,-0.0003725484724579945
4999.661519319703,4999.9999288904855,3.1420184154643684,0.008348272050435524,4301.384593824725,4667.413950288662,0.008758028211739044,-1.0495013083821356,-0.00043655308157061924
4999.6548167323845,4999.9999260367795,3.142026846392578,0.008430928209350728,4919.639868399608,4619.701500222148,0.008379036616726223,-0.9467427073281723,-0.0003858259546631709
4999.64804843345,4999.999923098033,3.142035359976947,0.008513584368265931,4651.566955686821,4248.333982216874,0.008448603222065362,-1.0112113993643355,-0.0004321952445200594
