wR,wL
0.0,0.0
0.008726646259971648,0.006283185307179587
0.017453292519943295,0.012566370614359173
0.02617993877991494,0.01884955592153876
0.03490658503988659,0.025132741228718346
0.04363323129985824,0.031415926535897934
0.05235987755982988,0.03769911184307752
0.061086523819801536,0.0439822971502571
0.06981317007977318,0.05026548245743669
0.07853981633974484,0.056548667764616284
0.0872664625997165,0.06283185307179587
0.09599310885968815,0.06911503837897547
0.10471975511965981,0.07539822368615505
0.11344640137963147,0.08168140899333465
0.1221730476396031,0.08796459430051425
0.1308996938995748,0.09424777960769383
0.13962634015954642,0.10053096491487343
0.14835298641951808,0.10681415022205301
0.15707963267948977,0.11309733552923261
0.1658062789394614,0.1193805208364122
0.17453292519943306,0.1256637061435918
0.1832595714594047,0.13194689145077138
0.19198621771937638,0.13823007675795096
0.200712863979348,0.14451326206513057
0.20943951023931967,0.15079644737231016
0.21816615649929133,0.15707963267948977
0.22689280275926296,0.16336281798666935
0.23561944901923462,0.16964600329384893
0.24434609527920628,0.17592918860102855
0.25307274153917797,0.1822123739082081
0.26179938779914963,0.18849555921538771
0.27052603405912123,0.1947787445225673
0.2792526803190929,0.20106192982974694
0.28797932657906455,0.20734511513692647
0.2967059728390362,0.2136283004441061
0.3054326190990079,0.21991148575128566
0.31415926535897953,0.22619467105846527
0.3228859116189512,0.23247785636564483
0.33161255787892285,0.23876104167282447
0.3403392041388945,0.24504422698000403
0.3490658503988661,0.25132741228718364
0.35779249665883783,0.2576105975943632
0.36651914291880944,0.2638937829015428
0.3752457891787811,0.2701769682087224
0.38397243543875276,0.27646015351590203
0.3926990816987245,0.2827433388230816
0.4014257279586961,0.2890265241302612
0.4101523742186678,0.2953097094374408
0.4188790204786394,0.3015928947446203
0.427605666738611,0.3078760800518
0.4363323129985827,0.31415926535897953
0.4450589592585543,0.3204424506661591
0.45378560551852604,0.3267256359733387
0.46251225177849775,0.33300882128051834
0.47123889803846936,0.3392920065876979
0.47996554429844096,0.3455751918948775
0.4886921905584127,0.3518583772020571
0.4974188368183843,0.35814156250923673
0.5061454830783559,0.3644247478164163
0.5148721293383276,0.3707079331235959
0.5235987755982993,0.37699111843077543
0.5323254218582709,0.38327430373795507
0.5410520681182426,0.38955748904513465
0.5497787143782141,0.3958406743523142
0.5585053606381858,0.4021238596594939
0.5672320068981574,0.40840704496667335
0.5759586531581291,0.41469023027385293
0.5846852994181008,0.4209734155810325
0.5934119456780724,0.4272566008882122
0.6021385919380441,0.43353978619539174
0.6108652381980157,0.4398229715025713
0.6195918844579873,0.4461061568097509
0.6283185307179591,0.45238934211693055
0.6370451769779308,0.4586725274241102
0.6457718232379024,0.46495571273128966
0.654498469497874,0.47123889803846924
0.6632251157578457,0.47752208334564894
