x,y,theta,wc,df,dr,gyro,hx,hy
5000.0,5000.0,3.141592653589793,0.0,4856.7827618268075,4119.242476541498,0.0,-1.0014798030105247,1.2490113505933127e-16
5000.0,5000.0,3.141592653589793,0.0,4598.105150009496,4531.304595292798,0.0,-1.0042408124698878,1.1275327791234335e-16
4999.998422920487,5000.0,3.141592653589793,0.0,4758.127622080109,4832.858375590587,0.0,-1.0268910460503238,1.1968026946042938e-16
4999.995268761464,5000.0,3.141592653589793,0.0,4523.755830381746,4814.342134741496,0.0,-1.0681734831516219,1.3290310278470698e-16
4999.990537522928,5000.0,3.141592653589793,0.0,4674.35521768945,4299.099797644827,0.0,-0.9990090317435273,1.223199910603273e-16
4999.98422920488,5000.0,3.141592653589793,0.0,4635.13550826191,4537.476298471537,0.0,-1.0187885538748516,1.1264531478588813e-16
4999.976343807319,5000.0,3.141592653589793,0.0,5280.257011775747,4463.667633231042,0.0,-0.9546801503941829,1.3338391484006057e-16
4999.966881330247,5000.0,3.141592653589793,0.0,4590.542108656963,4808.795987638688,0.0,-0.9931854236017057,1.1419153509251061e-16
4999.9558417736625,5000.0,3.141592653589793,0.0,4947.120881477355,4689.408823043825,0.0,-1.0252331118073534,1.2832639488086493e-16
4999.943225137566,5000.0,3.141592653589793,0.0,5008.480262727724,4479.475359187,0.0,-1.0369472316009831,1.233370094307365e-16
4999.929031421956,5000.0,3.141592653589793,0.0,4475.011784161587,4731.8843737967445,0.0,-0.9466261002952525,1.2615357105531005e-16
4999.913260626836,5000.0,3.141592653589793,0.0,4240.206367266484,5176.761122382454,0.0,-1.0684986139929604,1.1440641644597435e-16
4999.895912752203,5000.0,3.141592653589793,0.0,4683.175981465835,4783.426689836013,0.0,-1.0490544447383394,1.1466339939828156e-16
4999.876987798058,5000.0,3.141592653589793,0.0,4640.405485062119,4660.587441057667,0.0,-0.9357497635618782,1.1532090028786974e-16
4999.8564857644,5000.0,3.141592653589793,0.0,5291.976924265413,4949.93142548763,0.0,-0.906032639830272,1.1963190049305067e-16
4999.834406651231,5000.0,3.141592653589793,0.0,4752.576762435043,4395.694655116758,0.0,-0.9144332663785647,1.2001196859797432e-16
4999.81075045855,5000.0,3.141592653589793,0.0,4235.5256815253515,4345.449525845446,0.0,-0.9951067191397927,1.1876929631306946e-16
4999.785517186356,5000.0,3.141592653589793,0.0,4763.319642587734,4805.957573253564,0.0,-1.0139880883369463,1.2934171550308185e-16
4999.758706834649,5000.0,3.141592653589793,0.0,4499.810168350657,4475.722935749415,0.0,-0.9582424653162497,1.1607891194921037e-16
4999.730319403432,5000.0,3.141592653589793,0.0,4791.834462770103,4968.406368274049,0.0,-0.9748848711613295,1.3536520782378216e-16
4999.700354892702,5000.0,3.141592653589793,0.0,4332.282041956212,4706.6899613105425,0.0,-1.0096207997563376,1.177020852018141e-16
4999.66881330246,5000.0,3.141592653589793,0.0,4887.693335714332,4491.419820397621,0.0,-1.0466653273937938,1.0869987590404852e-16
4999.635694632705,5000.0,3.141592653589793,0.0,4634.788036351406,4466.121102105189,0.0,-1.0070684988673269,1.1316204222386698e-16
4999.600998883439,5000.0,3.141592653589793,0.0,4781.955226912608,4377.5094092437785,0.0,-0.9524924089987103,1.3366220395114201e-16
4999.564726054661,5000.0,3.141592653589793,0.0,4708.223910456565,4781.171872004123,0.0,-0.9417252617382449,1.2289222624202494e-16
4999.52687614637,5000.0,3.141592653589793,0.0,4692.609214723846,4625.24677450083,0.0,-0.9769082009392052,1.267367343110857e-16
4999.487449158567,5000.0,3.141592653589793,0.0,4338.299280050959,4767.198336386905,0.0,-0.9243144389373503,1.3225611371171004e-16
4999.446445091253,5000.0,3.141592653589793,0.0,4902.085374229681,4862.200146860557,0.0,-0.987082295466811,1.1999953860970556e-16
4999.403863944426,5000.0,3.141592653589793,0.0,4252.314856125144,4686.130945903286,0.0,-0.9822320247166434,1.121354157617906e-16
4999.359705718087,5000.0,3.141592653589793,0.0,4921.020514116992,4637.498464294718,0.0,-0.9967792176258833,1.319211541800232e-16
4999.313970412235,5000.0,3.141592653589793,0.0,4319.433734907667,4690.851893665471,0.0,-0.9038491236100142,1.2352165664124726e-16
4999.266658026872,5000.0,3.141592653589793,0.0,4659.464422162993,4795.358682393829,0.0,-1.0321714179038763,1.205928791042334e-16
4999.217768561997,5000.0,3.141592653589793,0.0,4730.542245253001,4334.0364321303905,0.0,-1.0278441850238433,1.2955305409255165e-16
4999.1673020176095,5000.0,3.141592653589793,0.0,4587.225313091687,4736.508487249457,0.0,-0.949776787059408,1.1768726762191204e-16
4999.115258393711,5000.0,3.141592653589793,0.0,4414.697502260109,4615.413410055314,0.0,-0.9439224634167677,1.2006411966580876e-16
4999.0616376903,5000.0,3.141592653589793,0.0,5001.781578717647,4979.187443505084,0.0,-1.0196087503216844,1.2704496082468378e-16
4999.006439907376,5000.0,3.141592653589793,0.0,4851.769193153881,4503.290381443991,0.0,-0.9806120682330692,1.2139361704222922e-16
4998.94966504494,5000.0,3.141592653589793,0.0,4940.205959770598,4492.975868015214,0.0,-0.9263920874951803,1.2036939699031974e-16
4998.891313102993,5000.0,3.141592653589793,0.0,5042.037777879294,4842.518815388316,0.0,-1.0065299802672159,1.2317925516833673e-16
4998.8313840815335,5000.0,3.141592653589793,0.0,4364.268720544188,4857.4650912869265,0.0,-1.0509697115804704,1.2217101949688153e-16
4998.769877980561,5000.0,3.141592653589793,0.0,4893.5931897743185,4805.486070060808,0.0,-0.9227743232482158,1.243798774727346e-16
4998.706794800077,5000.0,3.141592653589793,0.0,4763.121737506594,4754.6466848098735,0.0,-0.992603422941706,1.3460050382984447e-16
4998.642134540081,5000.0,3.141592653589793,0.0,4618.819230185049,4723.337846282113,0.0,-1.010074694063183,1.153811603647839e-16
4998.575897200573,5000.0,3.141592653589793,0.0,4994.742387876923,4653.748351715553,0.0,-1.0394127319221804,1.2163521318839707e-16
4998.508082781553,5000.0,3.141592653589793,0.0,4870.857398365152,4320.598866411275,0.0,-1.0511279945674419,1.3165545123543995e-16
4998.43869128302,5000.0,3.141592653589793,0.0,4722.436798526824,4664.937614315248,0.0,-0.9755939917505105,1.2011472057451454e-16
4998.367722704976,5000.0,3.141592653589793,0.0,4757.38903776549,5047.695130545983,0.0,-0.9337469159575954,1.3143506275735552e-16
4998.295177047419,5000.0,3.141592653589793,0.0,4913.775572644001,4801.296909855239,0.0,-1.0164434472430464,1.244674147596181e-16
4998.22105431035,5000.0,3.141592653589793,0.0,4692.173562380497,4816.849088875148,0.0,-0.9637002634093932,1.2976652058757735e-16
4998.1453544937685,5000.0,3.141592653589793,0.0,5086.945653706818,4520.442329846517,0.0,-0.9678652698682229,1.1554456247896539e-16
4998.068077597676,5000.0,3.141592653589793,0.0,4969.421979141226,4800.978578084226,0.0,-1.0731553020853402,1.1808517746730301e-16
4997.989223622071,5000.0,3.141592653589793,0.0,4640.547786429962,4138.829969688369,0.0,-0.9747658895601241,1.2397790268733048e-16
4997.908792566954,5000.0,3.141592653589793,0.0,4740.995265180879,4601.682077252101,0.0,-0.959869856716228,1.268462973947728e-16
4997.826784432324,5000.0,3.141592653589793,0.0,4602.368640633132,4358.042356730462,0.0,-0.997896968948093,1.2049584346255999e-16
4997.743199218183,5000.0,3.141592653589793,0.0,4399.562747118921,5417.420719308356,0.0,-1.0313365236444347,1.2094905319952632e-16
4997.658036924529,5000.0,3.141592653589793,0.0,4616.139233056693,4820.750634296386,0.0,-0.9855909233627572,1.042625227331418e-16
4997.571297551363,5000.0,3.141592653589793,0.0,4560.468336831558,4694.369250799879,0.0,-1.0147169013923478,1.2209896596836464e-16
4997.482981098685,5000.0,3.141592653589793,0.0,4736.375664041854,4518.034783602615,0.0,-1.0372461493059943,1.3009372795058665e-16
4997.3930875664955,5000.0,3.141592653589793,0.0,4975.281946409703,4817.146811672403,0.0,-1.0339474677684626,1.2415660685196815e-16
4997.301616954794,5000.0,3.141592653589793,0.0,4588.708816224323,4795.984356785582,0.0,-0.9058204309729747,1.1288069500533467e-16
4997.208569263579,5000.0,3.141592653589793,0.0,4569.438145979801,4622.779114276558,0.0,-0.9813315760580102,1.2573720805309435e-16
4997.113944492852,5000.0,3.141592653589793,0.0,4707.594900796773,4673.6876477898495,0.0,-1.1046790549080323,1.382439378416432e-16
4997.017742642614,5000.0,3.141592653589793,0.0,4940.817737643132,4803.682730400508,0.0,-1.0562779380036853,1.1773632495438504e-16
4996.919963712864,5000.0,3.141592653589793,0.0,4596.733379143157,4393.920949887587,0.0,-1.045247577540404,1.231902348176152e-16
4996.820607703601,5000.0,3.141592653589793,0.0,4272.072867571998,4826.715586571236,0.0,-0.8980340030033094,1.1981134650934675e-16
4996.719674614827,5000.0,3.141592653589793,0.0,4720.9107914256765,4297.029824984761,0.0,-0.9872963966680088,1.269941004325811e-16
4996.617164446541,5000.0,3.141592653589793,0.0,4924.733531652782,4440.532547112515,0.0,-0.9541471836434608,1.2284251317066162e-16
4996.513077198742,5000.0,3.141592653589793,0.0,5213.725896484776,3986.7081494151253,0.0,-1.0096390026624216,1.2872826580798195e-16
4996.407412871431,5000.0,3.141592653589793,0.0,5185.513043761996,4800.917368770144,0.0,-1.0269743557905402,1.2279963430952382e-16
4996.300171464609,5000.0,3.141592653589793,0.0,4644.180180300123,5051.306802024892,0.0,-0.9278893948661304,1.1999405789996127e-16
4996.191352978274,5000.0,3.141592653589793,0.0,4939.742722286588,4490.862338126605,0.0,-1.0266087422571524,1.250409330536169e-16
4996.080957412427,5000.0,3.141592653589793,0.0,4400.656222305717,5145.136301754058,0.0,-1.0055538510061142,1.1775698752775507e-16
4995.968984767067,5000.0,3.141592653589793,0.0,4310.22277121189,4683.148829844326,0.0,-0.9825064891492726,1.171959409052816e-16
4995.855435042196,5000.0,3.141592653589793,0.0,4593.008050789058,4778.77220758011,0.0,-1.0246672799826433,1.2208400505254324e-16
4995.740308237813,5000.0,3.141592653589793,0.0,4717.475559702633,4907.51477033793,0.0,-1.0193281332710815,1.2521687567700581e-16
4995.6236043539175,5000.0,3.141592653589793,0.0,4551.771039625977,4673.861744117348,0.0,-0.9528590122963415,1.2775615715676192e-16
4995.505323390509,5000.0,3.141592653589793,0.0,5200.778323759291,4582.796354648698,0.0,-1.003122923645915,1.152903321683412e-16
4995.38546534759,5000.0,3.141592653589793,0.0,4789.562717425032,4523.442515340773,0.0,-0.9643918150988742,1.205764142950273e-16
4995.264030225158,5000.0,3.141592653589793,0.0,5096.777128106627,4506.112797784858,0.0,-1.068791461926156,1.1974961326046437e-16
4995.141018023214,5000.0,3.141592653589793,0.0,4499.532135141593,4831.8593413633325,0.0,-0.9809927261314204,1.1856158334546684e-16
4995.016428741757,5000.0,3.141592653589793,0.0,5038.844317739717,4496.28691846911,0.0,-0.9662324829851395,1.3587517681453276e-16
4994.89026238079,5000.0,3.141592653589793,0.0,5089.75945928603,4248.049514487456,0.0,-0.9459722923010655,1.2200831265323393e-16
4994.76251894031,5000.0,3.141592653589793,0.0,4632.989814645723,4625.7201760015705,0.0,-1.0601393146945222,1.0814712350461803e-16
4994.633198420317,5000.0,3.141592653589793,0.0,5245.0497717879625,5077.00952436215,0.0,-0.9242670133230931,1.169110703694546e-16
4994.502300820812,5000.0,3.141592653589793,0.0,5110.498212231206,4529.600214410402,0.0,-0.9438687255315438,1.176010365331882e-16
4994.369826141796,5000.0,3.141592653589793,0.0,4675.323680735187,4273.507453295264,0.0,-0.9321493068037144,1.2747136316152868e-16
4994.235774383267,5000.0,3.141592653589793,0.0,4621.5243324258745,4520.3289866973,0.0,-1.0694701503758375,1.2689962666669277e-16
4994.100145545226,5000.0,3.141592653589793,0.0,4817.24553707753,4635.375464634542,0.0,-1.0118988683163694,1.2446339525859744e-16
4993.962939627672,5000.0,3.141592653589793,0.0,4159.051613180763,4642.9395907631915,0.0,-1.0335412477204977,1.2328525186318663e-16
4993.824156630608,5000.0,3.141592653589793,0.0,4819.539355921067,4968.255985248046,0.0,-0.8953930655138841,1.2381319683779246e-16
4993.683796554031,5000.0,3.141592653589793,0.0,4540.077404356334,4495.272152458692,0.0,-1.0764660412831422,1.2509150677208582e-16
4993.541859397941,5000.0,3.141592653589793,0.0,4789.098879737397,4522.55570831124,0.0,-0.9977809593482102,1.233417634465919e-16
4993.398345162339,5000.0,3.141592653589793,0.0,5064.871450611531,4456.447649888561,0.0,-1.0480821002320075,1.1000644031578892e-16
4993.253253847226,5000.0,3.141592653589793,0.0,4691.175457311823,4385.759213715711,0.0,-1.0307646329864424,1.2012858593205385e-16
