wR,wL
0.0,0.0
0.0006981317007977319,0.00017453292519943296
0.0013962634015954637,0.00034906585039886593
0.0020943951023931952,0.0005235987755982988
0.0027925268031909274,0.0006981317007977319
0.003490658503988659,0.0008726646259971648
0.0041887902047863905,0.0010471975511965976
0.004886921905584123,0.0012217304763960308
0.005585053606381855,0.0013962634015954637
0.006283185307179587,0.0015707963267948967
0.006981317007977319,0.0017453292519943298
0.007679448708775052,0.001919862177193763
0.008377580409572784,0.002094395102393196
0.009075712110370518,0.0022689280275926295
0.00977384381116825,0.0024434609527920624
0.010471975511965981,0.0026179938779914954
0.011170107212763715,0.0027925268031909287
0.011868238913561448,0.002967059728390362
0.01256637061435918,0.003141592653589795
0.013264502315156914,0.0033161255787892284
0.013962634015954644,0.003490658503988661
0.014660765716752375,0.003665191429188094
0.015358897417550109,0.0038397243543875272
0.016057029118347842,0.004014257279586961
0.016755160819145576,0.004188790204786394
0.017453292519943306,0.0043633231299858265
0.01815142422074104,0.00453785605518526
0.01884955592153877,0.004712388980384692
0.019547687622336503,0.004886921905584126
0.020245819323134236,0.005061454830783559
0.02094395102393197,0.0052359877559829925
0.021642082724729703,0.005410520681182426
0.022340214425527433,0.005585053606381858
0.023038346126325167,0.005759586531581292
0.0237364778271229,0.005934119456780725
0.024434609527920634,0.0061086523819801584
0.025132741228718367,0.006283185307179592
0.025830872929516094,0.0064577182323790235
0.026529004630313827,0.006632251157578457
0.02722713633111156,0.00680678408277789
0.02792526803190929,0.006981317007977323
0.028623399732707024,0.007155849933176756
0.029321531433504758,0.0073303828583761894
0.03001966313430249,0.007504915783575623
0.030717794835100225,0.007679448708775056
0.031415926535897955,0.007853981633974489
0.03211405823669569,0.008028514559173923
0.03281218993749342,0.008203047484373355
0.03351032163829115,0.008377580409572788
0.03420845333908889,0.008552113334772222
0.03490658503988661,0.008726646259971653
0.03560471674068435,0.008901179185171087
0.03630284844148208,0.00907571211037052
0.03700098014227981,0.009250245035569952
0.03769911184307754,0.009424777960769385
0.038397243543875276,0.009599310885968819
0.039095375244673006,0.009773843811168251
0.03979350694547074,0.009948376736367686
0.04049163864626847,0.010122909661567118
0.0411897703470662,0.01029744258676655
0.04188790204786394,0.010471975511965985
0.04258603374866167,0.010646508437165417
0.04328416544945941,0.010821041362364852
0.04398229715025714,0.010995574287564284
0.04468042885105487,0.011170107212763717
0.0453785605518526,0.01134464013796315
0.046076692252650334,0.011519173063162583
0.046774823953448064,0.011693705988362016
0.0474729556542458,0.01186823891356145
0.04817108735504353,0.012042771838760883
0.04886921905584127,0.012217304763960317
0.04956735075663899,0.012391837689159748
0.050265482457436735,0.012566370614359184
0.05096361415823446,0.012740903539558614
0.05166174585903219,0.012915436464758047
0.052359877559829925,0.013089969389957481
0.053058009260627655,0.013264502315156914
0.05375614096142539,0.013439035240356348
0.05445427266222312,0.01361356816555578
0.05515240436302086,0.013788101090755215
0.05585053606381858,0.013962634015954645
0.05654866776461632,0.01413716694115408
0.05724679946541405,0.014311699866353512
0.057944931166211786,0.014486232791552946
0.058643062867009516,0.014660765716752379
0.05934119456780725,0.014835298641951813
0.06003932626860498,0.015009831567151246
0.060737457969402706,0.015184364492350676
0.06143558967020045,0.015358897417550112
0.06213372137099817,0.015533430342749543
0.06283185307179591,0.015707963267948977
0.06352998477259364,0.01588249619314841
0.06422811647339138,0.016057029118347846
0.0649262481741891,0.016231562043547275
0.06562437987498684,0.01640609496874671
0.06632251157578457,0.016580627893946143
0.0670206432765823,0.016755160819145576
0.06771877497738003,0.01692969374434501
0.06841690667817778,0.017104226669544444
0.06911503837897551,0.017278759594743877
0.06981317007977322,0.017453292519943306
0.07051130178057095,0.01762782544514274
0.0712094334813687,0.017802358370342174
0.07190756518216643,0.017976891295541607
0.07260569688296416,0.01815142422074104
0.07330382858376189,0.018325957145940472
0.07400196028455962,0.018500490071139904
0.07470009198535735,0.018675022996339337
0.07539822368615508,0.01884955592153877
0.07609635538695282,0.019024088846738205
0.07679448708775055,0.019198621771937638
0.07749261878854828,0.01937315469713707
0.07819075048934601,0.019547687622336503
0.07888888219014376,0.01972222054753594
0.07958701389094149,0.01989675347273537
0.08028514559173922,0.020071286397934804
0.08098327729253695,0.020245819323134236
0.08168140899333468,0.02042035224833367
0.0823795406941324,0.0205948851735331
0.08307767239493015,0.020769418098732537
0.08377580409572788,0.02094395102393197
0.08447393579652561,0.021118483949131402
0.08517206749732334,0.021293016874330835
0.08587019919812107,0.021467549799530267
0.08656833089891881,0.021642082724729703
0.08726646259971653,0.021816615649929132
0.08796459430051427,0.02199114857512857
0.088662726001312,0.022165681500328
0.08936085770210973,0.022340214425527433
0.09005898940290746,0.022514747350726866
0.0907571211037052,0.0226892802759263
0.09145525280450294,0.022863813201125734
0.09215338450530067,0.023038346126325167
0.0928515162060984,0.0232128790515246
0.09354964790689613,0.023387411976724032
0.09424777960769386,0.023561944901923464
0.0949459113084916,0.0237364778271229
0.09564404300928933,0.023911010752322333
0.09634217471008706,0.024085543677521765
0.09704030641088478,0.024260076602721194
0.09773843811168254,0.024434609527920634
0.09843656981248027,0.024609142453120066
0.09913470151327798,0.024783675378319495
0.09983283321407571,0.024958208303518928
0.10053096491487347,0.025132741228718367
0.10122909661567119,0.025307274153917796
0.10192722831646892,0.02548180707911723
0.10262536001726665,0.02565634000431666
0.10332349171806438,0.025830872929516094
0.10402162341886212,0.02600540585471553
0.10471975511965985,0.026179938779914962
0.10541788682045758,0.026354471705114395
0.10611601852125531,0.026529004630313827
0.10681415022205305,0.026703537555513263
0.10751228192285078,0.026878070480712696
0.10821041362364851,0.02705260340591213
0.10890854532444624,0.02722713633111156
0.10960667702524399,0.027401669256310997
0.11030480872604172,0.02757620218151043
0.11100294042683943,0.02775073510670986
0.11170107212763716,0.02792526803190929
0.1123992038284349,0.028099800957108723
0.11309733552923264,0.02827433388230816
0.11379546723003037,0.028448866807507592
0.1144935989308281,0.028623399732707024
0.11519173063162583,0.028797932657906457
0.11588986233242357,0.028972465583105893
0.1165879940332213,0.029146998508305325
0.11728612573401903,0.029321531433504758
0.11798425743481676,0.02949606435870419
0.1186823891356145,0.029670597283903626
0.11938052083641223,0.02984513020910306
0.12007865253720997,0.03001966313430249
0.1207767842380077,0.030194196059501924
0.12147491593880541,0.030368728984701353
0.12217304763960317,0.030543261909900792
0.1228711793404009,0.030717794835100225
0.12356931104119862,0.030892327760299654
0.12426744274199635,0.031066860685499086
0.12496557444279409,0.031241393610698522
0.12566370614359182,0.031415926535897955
0.12636183784438956,0.03159045946109739
0.12705996954518728,0.03176499238629682
0.12775810124598502,0.031939525311496256
0.12845623294678277,0.03211405823669569
0.12915436464758048,0.03228859116189512
0.1298524963483782,0.03246312408709455
0.13055062804917594,0.032637657012293986
0.1312487597499737,0.03281218993749342
0.1319468914507714,0.03298672286269285
0.13264502315156915,0.03316125578789229
0.13334315485236686,0.033335788713091716
0.1340412865531646,0.03351032163829115
0.13473941825396235,0.03368485456349059
0.13543754995476007,0.03385938748869002
0.1361356816555578,0.03403392041388945
0.13683381335635555,0.03420845333908889
0.13753194505715327,0.03438298626428832
0.13823007675795101,0.034557519189487754
0.13892820845874873,0.03473205211468718
0.13962634015954645,0.03490658503988661
0.14032447186034422,0.035081117965086055
0.1410226035611419,0.03525565089028548
0.14172073526193965,0.03543018381548491
0.1424188669627374,0.03560471674068435
0.14311699866353514,0.035779249665883785
0.14381513036433285,0.035953782591083214
0.1445132620651306,0.03612831551628265
0.14521139376592831,0.03630284844148208
0.14590952546672606,0.036477381366681515
0.14660765716752377,0.036651914291880944
0.14730578886832152,0.03682644721708038
0.14800392056911923,0.03700098014227981
0.148702052269917,0.03717551306747925
0.1494001839707147,0.037350045992678674
0.15009831567151247,0.03752457891787812
0.15079644737231016,0.03769911184307754
0.1514945790731079,0.037873644768276975
0.15219271077390564,0.03804817769347641
0.1528908424747034,0.03822271061867585
0.1535889741755011,0.038397243543875276
0.15428710587629885,0.03857177646907471
0.15498523757709656,0.03874630939427414
0.1556833692778943,0.03892084231947358
0.15638150097869202,0.039095375244673006
0.15707963267948977,0.03926990816987244
0.1577777643802875,0.03944444109507188
0.15847589608108525,0.039618974020271314
0.15917402778188297,0.03979350694547074
0.15987215948268071,0.03996803987067018
0.16057029118347843,0.04014257279586961
0.16126842288427617,0.040317105721069044
0.1619665545850739,0.04049163864626847
0.16266468628587163,0.04066617157146791
0.16336281798666935,0.04084070449666734
0.16406094968746712,0.04101523742186678
0.1647590813882648,0.0411897703470662
0.16545721308906255,0.04136430327226564
0.1661553447898603,0.041538836197465075
0.16685347649065804,0.04171336912266451
0.16755160819145576,0.04188790204786394
0.1682497398922535,0.042062434973063376
0.16894787159305122,0.042236967898262805
0.16964600329384896,0.04241150082346224
0.17034413499464668,0.04258603374866167
0.17104226669544442,0.042760566673861106
0.17174039839624214,0.042935099599060535
0.17243853009703988,0.04310963252425997
0.17313666179783763,0.04328416544945941
0.17383479349863537,0.04345869837465884
0.17453292519943306,0.043633231299858265
0.1752310569002308,0.0438077642250577
0.17592918860102855,0.04398229715025714
0.17662732030182626,0.044156830075456566
0.177325452002624,0.044331363000656
0.1780235837034217,0.044505895925855424
0.17872171540421947,0.04468042885105487
0.1794198471050172,0.0448549617762543
0.18011797880581493,0.04502949470145373
0.18081611050661267,0.04520402762665317
0.1815142422074104,0.0453785605518526
0.1822123739082081,0.045553093477052026
0.18291050560900587,0.04572762640225147
0.18360863730980356,0.04590215932745089
0.18430676901060133,0.046076692252650334
0.18500490071139902,0.046251225177849756
0.1857030324121968,0.0464257581030492
0.1864011641129945,0.04660029102824863
0.18709929581379225,0.046774823953448064
0.18779742751458997,0.04694935687864749
0.18849555921538771,0.04712388980384693
0.18919369091618543,0.04729842272904636
0.1898918226169832,0.0474729556542458
0.1905899543177809,0.04764748857944522
0.19128808601857866,0.047822021504644666
0.19198621771937638,0.047996554429844095
0.19268434942017412,0.04817108735504353
0.19338248112097184,0.04834562028024296
0.19408061282176955,0.04852015320544239
0.1947787445225673,0.048694686130641825
0.19547687622336507,0.04886921905584127
0.19617500792416276,0.04904375198104069
0.19687313962496053,0.04921828490624013
0.19757127132575825,0.04939281783143956
0.19826940302655596,0.04956735075663899
0.1989675347273537,0.04974188368183843
0.19966566642815142,0.049916416607037856
0.20036379812894917,0.05009094953223729
0.20106192982974694,0.050265482457436735
0.20176006153054463,0.05044001538263616
0.20245819323134237,0.05061454830783559
0.20315632493214006,0.050789081233035015
0.20385445663293783,0.05096361415823446
0.20455258833373557,0.051138147083433894
0.2052507200345333,0.05131268000863332
0.205948851735331,0.05148721293383275
0.20664698343612875,0.05166174585903219
0.20734511513692647,0.05183627878423162
0.20804324683772424,0.05201081170943106
0.20874137853852193,0.05218534463463048
0.2094395102393197,0.052359877559829925
0.21013764194011741,0.052534410485029354
0.21083577364091516,0.05270894341022879
0.21153390534171287,0.05288347633542822
0.21223203704251062,0.053058009260627655
0.21293016874330833,0.053232542185827084
0.2136283004441061,0.05340707511102653
0.2143264321449038,0.05358160803622595
0.21502456384570157,0.05375614096142539
0.21572269554649928,0.05393067388662482
0.21642082724729703,0.05410520681182426
0.21711895894809474,0.054279739737023686
0.2178170906488925,0.05445427266222312
0.2185152223496902,0.05462880558742255
0.21921335405048797,0.054803338512621994
0.21991148575128566,0.054977871437821416
0.22060961745208343,0.05515240436302086
0.22130774915288115,0.05532693728822029
0.22200588085367887,0.05550147021341972
0.2227040125544766,0.05567600313861915
0.22340214425527433,0.05585053606381858
0.22410027595607207,0.05602506898901802
0.2247984076568698,0.05619960191421745
0.22549653935766753,0.05637413483941688
0.22619467105846527,0.05654866776461632
0.22689280275926296,0.05672320068981574
0.22759093446006073,0.056897733615015184
0.22828906616085848,0.05707226654021462
0.2289871978616562,0.05724679946541405
0.22968532956245394,0.057421332390613485
0.23038346126325165,0.057595865315812914
0.23108159296404937,0.05777039824101234
0.23177972466484714,0.057944931166211786
0.23247785636564483,0.05811946409141121
0.2331759880664426,0.05829399701661065
0.23387411976724032,0.05846852994181008
0.23457225146803806,0.058643062867009516
0.23527038316883578,0.058817595792208945
0.23596851486963352,0.05899212871740838
0.23666664657043124,0.05916666164260781
0.237364778271229,0.05934119456780725
0.2380629099720267,0.059515727493006675
0.23876104167282447,0.05969026041820612
0.2394591733736222,0.05986479334340555
0.24015730507441993,0.06003932626860498
0.24085543677521765,0.06021385919380441
0.2415535684760154,0.06038839211900385
0.2422517001768131,0.06056292504420328
0.24294983187761082,0.060737457969402706
0.24364796357840857,0.06091199089460214
0.24434609527920634,0.061086523819801584
0.24504422698000403,0.06126105674500101
0.2457423586808018,0.06143558967020045
0.24644049038159951,0.06161012259539988
0.24713862208239723,0.06178465552059931
0.24783675378319497,0.061959188445798744
0.2485348854839927,0.06213372137099817
0.24923301718479043,0.06230825429619761
0.24993114888558818,0.062482787221397044
0.2506292805863859,0.06265732014659647
0.25132741228718364,0.06283185307179591
0.2520255439879814,0.06300638599699535
0.2527236756887791,0.06318091892219478
0.2534218073895768,0.0633554518473942
0.25411993909037456,0.06352998477259364
0.2548180707911723,0.06370451769779308
0.25551620249197005,0.06387905062299251
0.25621433419276773,0.06405358354819193
0.25691246589356553,0.06422811647339138
0.2576105975943632,0.0644026493985908
0.25830872929516097,0.06457718232379024
0.2590068609959587,0.06475171524898968
0.2597049926967564,0.0649262481741891
0.26040312439755414,0.06510078109938854
0.2611012560983519,0.06527531402458797
0.26179938779914963,0.06544984694978741
0.2624975194999474,0.06562437987498684
0.26319565120074506,0.06579891280018627
0.2638937829015428,0.0659734457253857
0.26459191460234055,0.06614797865058514
0.2652900463031383,0.06632251157578457
0.26598817800393604,0.06649704450098401
0.2666863097047337,0.06667157742618343
0.26738444140553147,0.06684611035138287
0.2680825731063292,0.0670206432765823
0.2687807048071269,0.06719517620178173
0.2694788365079247,0.06736970912698118
0.2701769682087224,0.0675442420521806
0.27087509990952013,0.06771877497738003
0.2715732316103179,0.06789330790257947
0.2722713633111156,0.0680678408277789
0.2729694950119133,0.06824237375297833
0.2736676267127111,0.06841690667817778
0.2743657584135088,0.0685914396033772
0.27506389011430654,0.06876597252857664
0.2757620218151043,0.06894050545377607
0.27646015351590203,0.06911503837897551
0.2771582852166997,0.06928957130417493
0.27785641691749746,0.06946410422937437
0.2785545486182952,0.0696386371545738
0.2792526803190929,0.06981317007977322
0.2799508120198907,0.06998770300497267
0.28064894372068844,0.07016223593017211
0.2813470754214861,0.07033676885537153
0.2820452071222838,0.07051130178057095
0.2827433388230816,0.0706858347057704
0.2834414705238793,0.07086036763096983
